-BEGIN HEADER-,,,,,,,,,,,
25.75,82.25,2021,9,29,24.59,24.56,30.26,87.56,0.2,99.66,5.78
25.75,82.75,2021,9,29,24.69,24.7,30.01,88.26,0.19,99.76,6.11
25.75,83.25,2021,9,29,24.81,24.86,29.77,89.25,0.21,99.84,6.27
25.75,83.75,2021,9,29,24.84,24.96,29.6,89.62,0.23,99.92,6.27
25.75,84.25,2021,9,29,24.87,25.01,29.6,89.82,0.5,99.97,6.32
25.75,84.75,2021,9,29,24.91,24.99,29.69,89.82,0.96,100.05,6.38
25.75,85.25,2021,9,29,24.94,24.97,29.74,89.77,1.71,100.13,6.43
25.75,85.75,2021,9,29,24.94,24.94,29.66,89.89,3.03,100.19,6.53
25.75,86.25,2021,9,29,24.91,24.9,29.37,90.44,5.39,100.2,6.78
25.75,86.75,2021,9,29,24.92,24.9,28.93,91.31,6.97,100.28,6.79
25.75,87.25,2021,9,29,24.89,24.88,28.54,92.04,7.71,100.31,6.6
25.75,87.75,2021,9,29,24.87,24.83,28.29,92.55,7.78,100.35,6.19
25.75,88.25,2021,9,29,24.85,24.78,28.19,92.7,7.26,100.42,5.6
26.25,82.25,2021,9,29,24.66,24.4,30.29,88.37,0.28,99.65,5.75
26.25,82.75,2021,9,29,24.71,24.58,30.28,88.34,0.29,99.75,5.94
26.25,83.25,2021,9,29,24.82,24.83,30,88.84,0.34,99.84,5.94
26.25,83.75,2021,9,29,24.92,25.02,29.46,89.72,0.43,99.92,5.98
26.25,84.25,2021,9,29,25,25.08,29.24,90.37,0.81,99.98,6.04
26.25,84.75,2021,9,29,25.07,25.06,29.36,90.44,1.47,100.04,6.27
26.25,85.25,2021,9,29,25.1,25.02,29.5,90.38,2.3,100.07,6.45
26.25,85.75,2021,9,29,25.07,24.95,29.43,90.49,3.31,100.02,6.5
26.25,86.25,2021,9,29,24.94,24.83,29.03,90.97,4.61,99.8,6.48
26.25,86.75,2021,9,29,24.74,24.63,28.68,91.27,5.91,99.48,6.22
26.25,87.25,2021,9,29,24.51,24.4,28.34,91.68,6.43,99.14,5.91
26.25,87.75,2021,9,29,24.38,24.26,28.02,92.16,6.71,99.03,5.36
26.25,88.25,2021,9,29,24.41,24.34,27.9,92.28,6.81,99.26,4.61
22.75,82.25,2021,9,30,23.49,22.72,29.52,88.18,4.23,95.32,4.45
22.75,82.75,2021,9,30,23.56,22.8,29.09,89.47,4.51,95.33,4.82
22.75,83.25,2021,9,30,23.28,22.57,27.81,92.02,6.05,94.56,5.53
22.75,83.75,2021,9,30,23.12,22.4,26.5,94.34,7.67,94.08,6.39
22.75,84.25,2021,9,30,23.35,22.53,26.1,95.24,9.75,94.63,7.19
22.75,84.75,2021,9,30,23.42,22.66,26.58,94.72,16.28,95.15,7.13
22.75,85.25,2021,9,30,23.52,22.78,27.4,93.56,30.22,95.92,6.56
22.75,85.75,2021,9,30,23.77,22.94,28.33,92.27,48.08,96.96,5.86
22.75,86.25,2021,9,30,24.25,23.21,29.38,91.09,59.96,98.05,5.46
22.75,86.75,2021,9,30,24.93,23.95,29.81,91.59,41.94,99.24,5.85
22.75,87.25,2021,9,30,25.37,24.59,29.83,92.3,42.85,100.07,5.89
22.75,87.75,2021,9,30,25.56,25,29.7,92.7,35.69,100.56,5.64
22.75,88.25,2021,9,30,25.59,25.14,29.58,92.7,17.56,100.77,5.19
23.25,82.25,2021,9,30,23.08,22.27,28.84,89.24,2.2,94.45,5.07
23.25,82.75,2021,9,30,23.26,22.63,28.42,90.3,2.87,94.41,5.74
23.25,83.25,2021,9,30,23.21,22.64,27.44,92.39,5.12,93.93,6.42
23.25,83.75,2021,9,30,22.82,21.96,26.17,94.44,7.33,93.01,6.28
23.25,84.25,2021,9,30,22.85,21.89,25.37,95.56,9.36,93.26,7.8
23.25,84.75,2021,9,30,22.97,22.11,25.78,95.19,17.76,93.86,8.12
23.25,85.25,2021,9,30,23.28,22.54,26.79,94.12,37.02,95.05,7.5
23.25,85.75,2021,9,30,23.78,23.07,27.96,92.91,62.03,96.64,6.49
23.25,86.25,2021,9,30,24.33,23.51,29.08,91.78,78.11,98,5.95
23.25,86.75,2021,9,30,24.91,24.1,29.51,92.01,56.22,99.03,6.06
23.25,87.25,2021,9,30,25.28,24.49,29.63,92.48,52,99.85,5.96
23.25,87.75,2021,9,30,25.46,24.77,29.63,92.84,39.24,100.41,5.69
23.25,88.25,2021,9,30,25.52,24.94,29.61,92.88,16.65,100.7,5.29
23.75,82.25,2021,9,30,23.34,22.5,29.05,89.27,1.72,95.05,5.3
23.75,82.75,2021,9,30,23.66,22.96,28.86,89.97,2.58,95.19,6.03
23.75,83.25,2021,9,30,23.92,23.2,28.59,91.21,5.36,95.39,6.58
23.75,83.75,2021,9,30,23.65,22.62,27.84,92.78,7.97,94.83,6.28
23.75,84.25,2021,9,30,23.52,22.39,27.32,93.38,10.22,94.91,7.21
23.75,84.75,2021,9,30,23.33,22.29,27.24,93.27,19.88,94.89,8.19
23.75,85.25,2021,9,30,23.39,22.5,27.45,93.06,39.45,95.38,8.18
23.75,85.75,2021,9,30,23.77,23.02,27.91,92.86,62.82,96.48,7.19
23.75,86.25,2021,9,30,24.34,23.63,28.74,92.28,75.3,97.74,6.3
23.75,86.75,2021,9,30,24.85,24.15,29.09,92.31,55.35,98.76,6.17
23.75,87.25,2021,9,30,25.18,24.48,29.32,92.58,46.96,99.59,5.88
23.75,87.75,2021,9,30,25.38,24.78,29.45,92.75,33.2,100.23,5.67
23.75,88.25,2021,9,30,25.46,25.02,29.51,92.59,13.89,100.65,5.53
24.25,82.25,2021,9,30,23.96,22.97,29.93,88.56,1.88,96.57,5.32
24.25,82.75,2021,9,30,24.3,23.32,29.99,89.12,2.94,96.79,5.63
24.25,83.25,2021,9,30,24.53,23.49,29.93,90.04,6.63,97.04,5.91
24.25,83.75,2021,9,30,24.51,23.34,29.65,91.09,10.71,97.12,6
24.25,84.25,2021,9,30,24.43,23.18,29.71,91.12,14.71,97.34,6.77
24.25,84.75,2021,9,30,24.15,22.96,29.35,91.28,23.55,97.02,7.72
24.25,85.25,2021,9,30,23.98,22.97,28.75,91.78,37.09,96.84,7.96
24.25,85.75,2021,9,30,24.09,23.31,28.3,92.41,50.73,97.1,7.35
24.25,86.25,2021,9,30,24.46,23.92,28.59,92.53,55.38,97.75,6.48
24.25,86.75,2021,9,30,24.81,24.27,28.76,92.56,40.1,98.58,6.33
24.25,87.25,2021,9,30,25.06,24.55,28.97,92.79,32.41,99.28,5.96
24.25,87.75,2021,9,30,25.25,24.86,29.18,92.71,22.22,100,5.84
24.25,88.25,2021,9,30,25.32,25.1,29.34,92.16,9.32,100.62,5.87
24.75,82.25,2021,9,30,24.52,23.26,30.68,88.23,1.77,97.99,5.27
24.75,82.75,2021,9,30,24.78,23.49,30.74,88.97,3.01,98.06,5.43
24.75,83.25,2021,9,30,24.94,23.65,30.66,90.01,7.49,98.11,5.69
24.75,83.75,2021,9,30,24.99,23.76,30.52,90.81,14.54,98.26,5.8
24.75,84.25,2021,9,30,25.05,23.84,30.74,90.71,21.51,98.7,6.77
24.75,84.75,2021,9,30,24.96,23.85,30.5,90.84,26.41,98.75,7.37
24.75,85.25,2021,9,30,24.83,23.9,29.78,91.42,30.28,98.64,7.41
24.75,85.75,2021,9,30,24.75,24.06,28.93,92.28,32.62,98.54,7.03
24.75,86.25,2021,9,30,24.83,24.36,28.71,92.78,31.32,98.6,6.62
24.75,86.75,2021,9,30,25,24.6,28.81,92.76,22.03,99.1,6.61
24.75,87.25,2021,9,30,25.03,24.75,28.73,92.88,17.31,99.44,6.39
24.75,87.75,2021,9,30,25.04,24.89,28.75,92.53,11.66,99.98,6.18
24.75,88.25,2021,9,30,25,24.95,28.93,91.58,4.88,100.61,5.92
25.25,82.25,2021,9,30,25.02,23.61,31.38,87.99,1.34,99.23,5.29
25.25,82.75,2021,9,30,25.23,23.82,31.38,88.79,2.53,99.24,5.58
25.25,83.25,2021,9,30,25.38,24.04,31.21,89.96,6.92,99.22,5.88
25.25,83.75,2021,9,30,25.47,24.24,31.08,90.66,15.35,99.32,6
25.25,84.25,2021,9,30,25.52,24.39,30.93,91.13,23.07,99.61,6.59
25.25,84.75,2021,9,30,25.49,24.48,30.6,91.48,23.74,99.79,7
25.25,85.25,2021,9,30,25.42,24.56,29.97,92.01,21.01,99.86,7.07
25.25,85.75,2021,9,30,25.32,24.63,29.19,92.71,17.41,99.84,6.88
25.25,86.25,2021,9,30,25.23,24.69,28.75,93.16,14.32,99.76,6.72
25.25,86.75,2021,9,30,25.21,24.83,28.8,93.11,9.98,99.99,6.74
25.25,87.25,2021,9,30,25.01,24.83,28.4,92.96,7.77,100.04,6.65
25.25,87.75,2021,9,30,24.79,24.76,28.17,92.32,5.34,100.25,6.28
25.25,88.25,2021,9,30,24.65,24.6,28.38,91.18,2.72,100.58,5.6
25.75,82.25,2021,9,30,25.21,23.8,31.49,88.15,1.1,99.71,5.49
25.75,82.75,2021,9,30,25.41,24.02,31.54,88.82,1.97,99.78,5.74
25.75,83.25,2021,9,30,25.57,24.25,31.42,89.86,5.36,99.85,6.01
25.75,83.75,2021,9,30,25.64,24.42,31.2,90.56,11.8,99.92,6.21
25.75,84.25,2021,9,30,25.6,24.51,30.84,91.21,17.66,99.97,6.62
25.75,84.75,2021,9,30,25.55,24.58,30.44,91.79,17.57,100.05,6.92
25.75,85.25,2021,9,30,25.49,24.64,29.93,92.39,14.38,100.13,7.09
25.75,85.75,2021,9,30,25.4,24.68,29.34,92.98,10.36,100.21,7.15
25.75,86.25,2021,9,30,25.26,24.65,28.78,93.38,7.16,100.23,7.16
25.75,86.75,2021,9,30,25.08,24.64,28.6,93.38,5.05,100.32,6.89
25.75,87.25,2021,9,30,24.83,24.58,28.27,92.81,4.12,100.35,6.52
25.75,87.75,2021,9,30,24.61,24.45,28.2,91.74,3.18,100.4,5.84
25.75,88.25,2021,9,30,24.52,24.32,28.54,90.48,2.3,100.47,4.91
26.25,82.25,2021,9,30,25.25,23.83,31.28,88.49,0.85,99.7,5.49
26.25,82.75,2021,9,30,25.43,24.05,31.33,89.11,1.35,99.79,5.65
26.25,83.25,2021,9,30,25.58,24.24,31.3,89.95,3.43,99.86,5.96
26.25,83.75,2021,9,30,25.65,24.41,31.21,90.62,7.14,99.93,6.21
26.25,84.25,2021,9,30,25.62,24.51,31.01,91.05,11.39,99.99,6.51
26.25,84.75,2021,9,30,25.55,24.56,30.66,91.53,13.09,100.05,6.97
26.25,85.25,2021,9,30,25.45,24.58,30.23,92.03,12.15,100.08,7.37
26.25,85.75,2021,9,30,25.28,24.54,29.71,92.47,9.1,100.04,7.58
26.25,86.25,2021,9,30,24.99,24.44,29.05,92.72,5.07,99.83,7.59
26.25,86.75,2021,9,30,24.62,24.2,28.6,92.49,3.31,99.52,6.73
26.25,87.25,2021,9,30,24.26,23.9,28.39,91.63,2.69,99.18,5.83
26.25,87.75,2021,9,30,24.09,23.76,28.43,90.61,2.2,99.07,4.88
26.25,88.25,2021,9,30,24.17,23.89,28.76,89.75,1.71,99.3,4.09
22.75,82.25,2021,10,1,23.14,22.22,29.59,86.94,1.11,95.37,3.6
22.75,82.75,2021,10,1,23.23,22.48,29.34,87.59,1.84,95.38,3.46
22.75,83.25,2021,10,1,22.95,22.36,28.68,88.77,4.16,94.62,4.06
22.75,83.75,2021,10,1,22.89,22.53,28.24,89.72,7.58,94.16,5.45
22.75,84.25,2021,10,1,23.28,22.87,27.92,91.34,11.38,94.7,6.6
22.75,84.75,2021,10,1,23.52,22.96,27.81,92.37,14.18,95.19,7.18
22.75,85.25,2021,10,1,23.78,22.99,28.16,92.41,16.53,95.93,7.03
22.75,85.75,2021,10,1,24.14,23.14,28.91,91.62,18.59,96.96,6.38
22.75,86.25,2021,10,1,24.58,23.63,29.69,90.75,20.2,98.05,5.88
22.75,86.75,2021,10,1,25.03,24.41,29.69,91.45,12.11,99.24,6.32
22.75,87.25,2021,10,1,25.31,24.75,29.71,91.85,12.19,100.07,6.28
22.75,87.75,2021,10,1,25.42,24.87,30,91.26,9.02,100.55,6.15
22.75,88.25,2021,10,1,25.4,24.91,30.57,89.74,1.86,100.75,6.05
23.25,82.25,2021,10,1,22.73,22.03,28.79,88.53,1.26,94.49,4.51
23.25,82.75,2021,10,1,22.78,22.17,28.66,88.54,2.05,94.47,4.45
23.25,83.25,2021,10,1,22.69,22.16,28.19,89.3,5.02,94.01,4.63
23.25,83.75,2021,10,1,22.44,22.02,27.69,90,9.41,93.12,5.5
23.25,84.25,2021,10,1,22.72,22.33,27.37,91.18,16.09,93.34,7
23.25,84.75,2021,10,1,23.05,22.55,27.11,92.56,21.85,93.9,8.14
23.25,85.25,2021,10,1,23.52,22.78,27.41,93.17,26.03,95.06,8.11
23.25,85.75,2021,10,1,24.1,23.14,28.23,92.78,28.34,96.63,7.09
23.25,86.25,2021,10,1,24.66,23.81,29.05,91.91,28.88,98,6.31
23.25,86.75,2021,10,1,25.02,24.46,29.29,91.93,18.13,99.02,6.33
23.25,87.25,2021,10,1,25.24,24.69,29.55,91.84,16.11,99.85,6.17
23.25,87.75,2021,10,1,25.34,24.68,29.93,91.24,11.01,100.4,5.96
23.25,88.25,2021,10,1,25.33,24.61,30.45,90,2.25,100.67,5.75
23.75,82.25,2021,10,1,23.02,22.71,28.75,88.83,2.33,95.08,5.29
23.75,82.75,2021,10,1,23.19,22.98,28.67,88.94,3.34,95.24,5.35
23.75,83.25,2021,10,1,23.44,23.28,28.58,89.48,7.5,95.45,5.42
23.75,83.75,2021,10,1,23.28,23.11,28.16,90.25,13.39,94.92,5.94
23.75,84.25,2021,10,1,23.38,23.2,27.79,91.05,21.7,94.97,7.07
23.75,84.75,2021,10,1,23.44,23.08,27.27,92.19,27.88,94.9,8.33
23.75,85.25,2021,10,1,23.66,23.02,27.18,93.16,31.11,95.36,8.6
23.75,85.75,2021,10,1,24.08,23.25,27.66,93.51,31.13,96.45,7.79
23.75,86.25,2021,10,1,24.58,23.89,28.48,92.78,28.24,97.73,6.8
23.75,86.75,2021,10,1,24.9,24.43,28.88,92.23,19.14,98.75,6.36
23.75,87.25,2021,10,1,25.09,24.59,29.34,91.7,14.98,99.57,5.98
23.75,87.75,2021,10,1,25.2,24.59,29.88,90.82,9.35,100.21,5.56
23.75,88.25,2021,10,1,25.23,24.56,30.44,89.54,2.29,100.62,5.07
24.25,82.25,2021,10,1,23.76,23.59,29.35,88.71,4.77,96.58,5.58
24.25,82.75,2021,10,1,23.99,23.88,29.22,89.13,6.16,96.81,5.78
24.25,83.25,2021,10,1,24.25,24.17,29.07,89.92,11.89,97.06,5.96
24.25,83.75,2021,10,1,24.33,24.27,28.79,90.62,19.2,97.13,6.34
24.25,84.25,2021,10,1,24.35,24.38,28.29,91.55,26.87,97.33,6.67
24.25,84.75,2021,10,1,24.21,24.05,27.75,92.38,30.22,96.98,8.01
24.25,85.25,2021,10,1,24.16,23.72,27.47,93.14,30.21,96.78,8.95
24.25,85.75,2021,10,1,24.3,23.67,27.64,93.56,27.18,97.05,8.8
24.25,86.25,2021,10,1,24.53,24.07,28.29,93.06,20.91,97.72,7.6
24.25,86.75,2021,10,1,24.73,24.41,28.58,92.34,14.65,98.56,6.69
24.25,87.25,2021,10,1,24.87,24.48,29.05,91.61,10.57,99.26,5.86
24.25,87.75,2021,10,1,25.02,24.55,29.77,90.41,6.45,99.98,5.17
24.25,88.25,2021,10,1,25.14,24.65,30.48,88.92,2.29,100.58,4.55
24.75,82.25,2021,10,1,24.44,24.16,29.92,88.98,9.79,97.98,6.02
24.75,82.75,2021,10,1,24.57,24.27,29.66,89.66,11.35,98.04,6.39
24.75,83.25,2021,10,1,24.73,24.43,29.31,90.74,18.04,98.07,6.5
24.75,83.75,2021,10,1,24.85,24.62,28.94,91.47,23.85,98.19,6.41
24.75,84.25,2021,10,1,24.91,24.81,28.48,92.37,28.64,98.6,6.29
24.75,84.75,2021,10,1,24.86,24.72,28.17,92.93,28.92,98.63,7.5
24.75,85.25,2021,10,1,24.83,24.55,28.06,93.23,26.38,98.52,8.96
24.75,85.75,2021,10,1,24.82,24.46,28.17,93.22,21.67,98.46,9.55
24.75,86.25,2021,10,1,24.74,24.54,28.54,92.75,14.41,98.55,8.09
24.75,86.75,2021,10,1,24.8,24.67,28.69,92.08,9.73,99.07,6.93
24.75,87.25,2021,10,1,24.8,24.61,28.98,91.23,7.11,99.41,5.89
24.75,87.75,2021,10,1,24.89,24.63,29.62,89.89,4.86,99.94,5.1
24.75,88.25,2021,10,1,25.04,24.7,30.32,88.45,2.44,100.56,4.49
25.25,82.25,2021,10,1,25,24.71,30.37,89.12,18.02,99.21,6.68
25.25,82.75,2021,10,1,25.05,24.7,30,89.94,18.89,99.2,7.28
25.25,83.25,2021,10,1,25.14,24.7,29.45,91.38,24.89,99.13,7.48
25.25,83.75,2021,10,1,25.26,24.83,28.87,92.38,24.36,99.19,7.08
25.25,84.25,2021,10,1,25.33,24.95,28.24,93.5,28.18,99.45,7.01
25.25,84.75,2021,10,1,25.33,25.02,28.04,94.04,27.88,99.62,7.99
25.25,85.25,2021,10,1,25.31,25.05,28.16,93.88,23.88,99.72,9.23
25.25,85.75,2021,10,1,25.24,25.06,28.44,93.18,17.33,99.75,9.67
25.25,86.25,2021,10,1,25.03,25.01,28.66,92.41,10.11,99.7,7.99
25.25,86.75,2021,10,1,24.98,24.98,28.82,91.78,6.69,99.96,6.74
25.25,87.25,2021,10,1,24.86,24.77,28.97,90.8,5.35,100,5.85
25.25,87.75,2021,10,1,24.8,24.59,29.27,89.58,4.16,100.2,5.16
25.25,88.25,2021,10,1,24.82,24.48,29.64,88.5,2.44,100.52,4.48
25.75,82.25,2021,10,1,25.24,25.03,30.28,89.61,29.41,99.67,7.14
25.75,82.75,2021,10,1,25.25,24.99,29.91,90.39,28.85,99.72,8.09
25.75,83.25,2021,10,1,25.31,24.89,29.4,91.74,32.29,99.75,8.83
25.75,83.75,2021,10,1,25.35,24.92,28.63,92.94,23.12,99.78,9.02
25.75,84.25,2021,10,1,25.34,24.93,27.62,94.24,28.58,99.81,9.53
25.75,84.75,2021,10,1,25.28,24.95,27.45,94.71,28.47,99.9,10.3
25.75,85.25,2021,10,1,25.2,24.95,27.78,94.26,22.83,100.02,10.46
25.75,85.75,2021,10,1,25.1,24.94,28.23,93.24,14.03,100.13,9.6
25.75,86.25,2021,10,1,24.92,24.88,28.37,92.44,6.76,100.17,7.8
25.75,86.75,2021,10,1,24.85,24.74,28.65,91.64,4.42,100.28,6.45
25.75,87.25,2021,10,1,24.71,24.49,28.85,90.28,3.83,100.3,5.45
25.75,87.75,2021,10,1,24.59,24.31,28.98,88.95,3.18,100.34,4.51
25.75,88.25,2021,10,1,24.59,24.23,29.14,88.23,2.06,100.4,3.71
26.25,82.25,2021,10,1,25.31,25.14,29.71,90.61,41.63,99.67,6.79
26.25,82.75,2021,10,1,25.29,25.1,29.39,91.24,40.12,99.74,7.88
26.25,83.25,2021,10,1,25.25,24.9,29.19,91.86,42.81,99.79,9.2
26.25,83.75,2021,10,1,25.18,24.85,28.53,92.69,27.67,99.83,10.09
26.25,84.25,2021,10,1,25.11,24.78,27.58,93.71,29.88,99.88,10.65
26.25,84.75,2021,10,1,25.01,24.71,27.35,94.04,27.17,99.95,10.79
26.25,85.25,2021,10,1,24.89,24.62,27.63,93.64,20.09,100,10.22
26.25,85.75,2021,10,1,24.74,24.49,28.04,92.77,11.04,99.98,8.96
26.25,86.25,2021,10,1,24.51,24.3,28.06,91.97,4.36,99.78,7.3
26.25,86.75,2021,10,1,24.28,24.02,28.3,90.59,2.59,99.46,5.74
26.25,87.25,2021,10,1,23.98,23.71,28.39,88.69,2.2,99.12,4.49
26.25,87.75,2021,10,1,23.87,23.7,28.5,87.37,1.94,99,3.44
26.25,88.25,2021,10,1,24.08,24,28.84,87.18,1.54,99.22,2.9
22.75,82.25,2021,10,2,22.76,21.99,30.03,84.02,0.31,95.41,3.74
22.75,82.75,2021,10,2,22.92,22.18,29.69,85.52,0.57,95.43,4
22.75,83.25,2021,10,2,22.71,21.94,29.05,87.52,1.33,94.67,4.67
22.75,83.75,2021,10,2,22.62,21.84,28.74,88.88,2.7,94.2,5.3
22.75,84.25,2021,10,2,23.06,22.35,28.91,89.4,5.08,94.72,5.61
22.75,84.75,2021,10,2,23.45,22.78,28.65,90.49,7.78,95.2,5.86
22.75,85.25,2021,10,2,23.88,23.17,28.53,91.49,10.13,95.93,6.07
22.75,85.75,2021,10,2,24.34,23.53,28.75,91.96,11.11,96.94,6.17
22.75,86.25,2021,10,2,24.76,23.86,29.22,91.69,9.47,98.02,6.06
22.75,86.75,2021,10,2,25.13,24.15,29.89,90.79,5.37,99.18,5.61
22.75,87.25,2021,10,2,25.46,24.5,30.18,90.86,5.05,100,5.88
22.75,87.75,2021,10,2,25.65,24.69,30.48,90.79,3.65,100.48,6.32
22.75,88.25,2021,10,2,25.68,24.66,30.86,90.21,0.68,100.68,6.54
23.25,82.25,2021,10,2,22.4,21.51,29.29,86.7,0.21,94.53,4.65
23.25,82.75,2021,10,2,22.49,21.62,29.07,87.48,0.35,94.51,5.08
23.25,83.25,2021,10,2,22.42,21.53,28.63,88.53,0.91,94.06,5.62
23.25,83.75,2021,10,2,22.16,21.32,28.04,89.53,2.11,93.18,6.21
23.25,84.25,2021,10,2,22.47,21.65,28.16,89.91,4.59,93.38,6.38
23.25,84.75,2021,10,2,22.92,22.15,28.26,90.41,7.86,93.92,6.41
23.25,85.25,2021,10,2,23.57,22.79,28.58,90.9,11.94,95.05,6.31
23.25,85.75,2021,10,2,24.3,23.49,29.04,91.37,15.27,96.6,6.2
23.25,86.25,2021,10,2,24.86,24.08,29.28,91.97,14.69,97.95,6.3
23.25,86.75,2021,10,2,25.13,24.42,29.48,91.89,7.41,98.95,6.1
23.25,87.25,2021,10,2,25.35,24.64,29.42,92.08,6.59,99.77,5.98
23.25,87.75,2021,10,2,25.52,24.69,29.79,91.64,4.66,100.32,6.04
23.25,88.25,2021,10,2,25.63,24.59,30.57,90.56,0.61,100.59,6.2
23.75,82.25,2021,10,2,22.75,22.15,29.34,87.09,0.39,95.11,5.46
23.75,82.75,2021,10,2,22.93,22.41,29.2,87.8,0.53,95.27,6.12
23.75,83.25,2021,10,2,23.18,22.6,29.14,88.61,1.04,95.5,6.71
23.75,83.75,2021,10,2,23.04,22.38,28.65,89.66,1.93,94.97,7.42
23.75,84.25,2021,10,2,23.19,22.36,28.62,90.16,3.56,95.02,7.64
23.75,84.75,2021,10,2,23.33,22.44,28.58,90.49,6.05,94.93,7.43
23.75,85.25,2021,10,2,23.68,22.79,28.84,90.58,10.31,95.37,6.87
23.75,85.75,2021,10,2,24.26,23.42,29.33,90.64,15.32,96.42,6.26
23.75,86.25,2021,10,2,24.85,24.11,29.63,91.19,18.19,97.66,6.15
23.75,86.75,2021,10,2,25.14,24.6,29.55,91.71,10.32,98.66,6.35
23.75,87.25,2021,10,2,25.26,24.75,29.16,92.46,9.02,99.48,6.17
23.75,87.75,2021,10,2,25.37,24.73,29.34,92.14,6.28,100.12,5.94
23.75,88.25,2021,10,2,25.51,24.69,30.12,90.74,1.23,100.53,5.78
24.25,82.25,2021,10,2,23.44,23.02,30.01,86.73,1.09,96.59,6.2
24.25,82.75,2021,10,2,23.7,23.36,29.79,87.76,1.34,96.83,7.12
24.25,83.25,2021,10,2,24.03,23.65,29.62,88.88,2.17,97.08,8.11
24.25,83.75,2021,10,2,24.16,23.68,29.2,90.12,3,97.16,9.1
24.25,84.25,2021,10,2,24.26,23.56,29.17,90.65,3.73,97.36,9.16
24.25,84.75,2021,10,2,24.16,23.36,29.1,90.71,5.15,97,8.72
24.25,85.25,2021,10,2,24.18,23.37,29.26,90.38,8.58,96.78,7.96
24.25,85.75,2021,10,2,24.43,23.69,29.6,90.04,13.88,97,7.14
24.25,86.25,2021,10,2,24.83,24.21,29.8,90.31,19.38,97.63,6.64
24.25,86.75,2021,10,2,25.12,24.66,29.78,90.89,13.58,98.45,6.75
24.25,87.25,2021,10,2,25.19,24.73,29.49,91.99,12.41,99.15,6.44
24.25,87.75,2021,10,2,25.28,24.79,29.36,92.19,8.93,99.87,5.94
24.25,88.25,2021,10,2,25.43,24.91,29.55,91.28,2.95,100.48,5.42
24.75,82.25,2021,10,2,24.12,23.75,30.51,87.02,2.79,97.97,6.94
24.75,82.75,2021,10,2,24.33,23.96,30.01,88.62,3.42,98.03,8.17
24.75,83.25,2021,10,2,24.57,24.15,29.33,90.42,5.38,98.07,9.54
24.75,83.75,2021,10,2,24.71,24.33,28.49,92,7.68,98.18,10.79
24.75,84.25,2021,10,2,24.85,24.31,28.74,92.15,7.46,98.59,10.28
24.75,84.75,2021,10,2,24.83,24.15,29.1,91.68,7.65,98.62,9.9
24.75,85.25,2021,10,2,24.81,24.12,29.56,90.76,10.21,98.49,9.29
24.75,85.75,2021,10,2,24.88,24.29,30,89.78,15.18,98.38,8.39
24.75,86.25,2021,10,2,25.05,24.62,30.16,89.41,20.74,98.43,7.41
24.75,86.75,2021,10,2,25.28,24.9,30.26,89.98,16.56,98.94,7.24
24.75,87.25,2021,10,2,25.29,24.85,29.93,91.31,15.72,99.28,6.77
24.75,87.75,2021,10,2,25.33,24.9,29.43,92.16,12.12,99.82,6.03
24.75,88.25,2021,10,2,25.42,25.08,29.07,92.09,6.15,100.45,5.21
25.25,82.25,2021,10,2,24.8,24.44,30.78,87.76,5.68,99.17,7.39
25.25,82.75,2021,10,2,24.95,24.61,29.97,89.65,7.77,99.15,8.8
25.25,83.25,2021,10,2,25.06,24.75,28.88,91.95,13.22,99.08,10.15
25.25,83.75,2021,10,2,25.17,24.93,28.04,93.88,22.05,99.11,10.88
25.25,84.25,2021,10,2,25.29,24.84,28.19,94.02,18.46,99.35,10.21
25.25,84.75,2021,10,2,25.35,24.7,28.57,93.74,15.59,99.51,9.97
25.25,85.25,2021,10,2,25.39,24.72,29.13,92.68,16.06,99.6,9.63
25.25,85.75,2021,10,2,25.41,24.94,29.75,91.04,19.43,99.6,8.9
25.25,86.25,2021,10,2,25.45,25.17,30.27,89.56,22.21,99.54,7.73
25.25,86.75,2021,10,2,25.57,25.28,30.32,90.29,18.76,99.79,7.25
25.25,87.25,2021,10,2,25.5,25.1,29.82,91.56,17.26,99.85,6.8
25.25,87.75,2021,10,2,25.42,24.99,29.18,92.53,14.32,100.07,6.07
25.25,88.25,2021,10,2,25.36,25,28.75,92.78,10.71,100.4,5.14
25.75,82.25,2021,10,2,25.13,24.65,30.54,88.91,8.91,99.6,7.2
25.75,82.75,2021,10,2,25.22,24.88,29.58,90.86,13.81,99.64,8.52
25.75,83.25,2021,10,2,25.27,25.12,28.46,93.2,26.4,99.65,9.5
25.75,83.75,2021,10,2,25.43,25.23,27.79,95.12,46.55,99.62,9.21
25.75,84.25,2021,10,2,25.51,25.16,27.7,95.48,36.62,99.62,9.07
25.75,84.75,2021,10,2,25.58,25.06,27.78,95.45,28.1,99.69,8.77
25.75,85.25,2021,10,2,25.61,25.09,28.18,94.55,24.41,99.8,8.74
25.75,85.75,2021,10,2,25.61,25.23,28.83,92.95,24.41,99.91,8.78
25.75,86.25,2021,10,2,25.59,25.33,29.51,91.5,22.47,99.97,8.08
25.75,86.75,2021,10,2,25.58,25.28,29.38,92.15,19.38,100.09,7.31
25.75,87.25,2021,10,2,25.45,25.07,29.05,92.61,17.01,100.14,6.71
25.75,87.75,2021,10,2,25.29,24.91,28.81,92.51,14.57,100.2,5.81
25.75,88.25,2021,10,2,25.16,24.85,28.73,92.06,12.99,100.28,4.65
26.25,82.25,2021,10,2,25.2,24.66,30.39,89.26,9.78,99.56,6.69
